SUSTANCIA;;;;;;;;;;;;;;;;;MEDICAMENTO BÁSICO;;;;;;;;;;;;;;MEDICAMENTO CLINICO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;MEDICAMENTO CLINICO CON ENVASE;;;;;;;;;;;;;;;;;;;;;;GRUPO FAMILIA DE PRODUCTO;;;;;;;;;;;;;;FAMILIA DE PRODUCTO;;;;;;;;;;;;;;;;PRODUCTO COMERCIAL;;;;;;;;;;;;;;;;;;;;;;PRODUCTO COMERCIAL CON ENVASE;;;;;;;;;;;;;;;;;;;;
CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;TIPO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;ESTADO;REVISADO;CONSULTAR;OBSERVACION;SINONIMO (ID | DESC);SCT_ID;SCT_TERMINO;DCI_DID;GRUPOS_JERARQUICOS;DCI_TERMINO;RIESGO_TERATOGENICO;CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;TIPO;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO (id | desc );GRUPOS_JERARQUICOS;SUSTANCIAS (Id| Desc| Ord| Est);CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;TIPO;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;PRESC_DESC;MEDICAMENTO_BASICO_ID;MEDICAMENTO_BASICO_DESC;FRM_FARMA_AGRP_DESC;CONDICION_VENTA_DESC;TIPO_FORMA_AGRP_DESC;UNIDOSIS_LOGISTICA_CANT;UNIDOSIS_LOGISTICA_UNIDAD_DESC;UNIDOSIS_ASISTENCIAL_CANT;UNI_ASISTENCIAL_UNIDAD_DESC;VOLUMEN_TOTAL_CANTIDAD;VOLUMEN_TOTAL_UNIDAD_DESC;ATC_DESCRIPCION_DESC;URL_MEDLINE_PLUS;VIAS_ADMINISTRACION;MC_SUST SUST_id|SUST_desc|Potencia|UNID POT|PARTIDO POR|UNIDAD|ORD|EST;CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;TIPO;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;MEDICAMENTO_CLINICO_FK;MEDICAMENTO_CLINICO_DESC;TIPO_DESC;CANTIDAD;UNIDAD_MEDIDA_CANTIDAD_DESC;VOLUMEN_TOTAL_CANTIDAD;VOLUMEN_TOTAL_UNIDAD_DESC;PACK_MULTI_CANTIDAD;PACK_MULTI_UNIDAD_DESC;CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;TIPO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;ESTADO;REVISADO;CONSULTAR;OBSERVACION;SINONIMO;SCT_ID;SCT_TERMINO;GRUPOS_JERARQUICOS;CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;TIPO;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;GRUPO_FAMILIA_PRODUCTO_FK;GRUPO_FAMILIA_PRODUCTO_DESC;GRUPO_FAMILIA_GENERICA_DESC;CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;TIPO;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;MEDICAMENTO_CLINICO_COD;MEDICAMENTO_CLINICO_DESC;LABORATORIO_DESC;FORM_FARM_EXT_DESC;SABOR_DESC;FAMILIA_PRODUCTO_DESC;COMERCIALIZADO_CHILE_DESC;PRODUCTO_ISP (REGISTRO);BIOEQUIVALENTES (REGISTRO);CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;TIPO;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;PACK_MULTI_CANTIDAD;PACK_MULTI_UNIDAD_DESC;MED_CLINICO_CON_ENVASE_COD;MED_CLINICO_CON_ENVASE_DESC;PRODUCTO_COMERCIAL_COD;PRODUCTO_COMERCIAL_DESC;EXISTE_EN_GS1_DESC;GTIN_GS1
655111000167107;clonixinato de lisina;;M;Insensible;Manual;Vigente;NO;;;;5199306;clonixinato de lisina;;;;;666901000167109;clonixinato de lisina;;M;Vigente;Insensible;Manual;NO;;;;;;;676641000167108;clonixinato de lisina 125 mg comprimido;;M;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;666901000167109;clonixinato de lisina;comprimido;receta médica;Discreta;1;comprimido;1;miligramo;;;;;;;736621000167107;clonixinato de lisina 125 mg comprimido 10 comprimidos;;M;Vigente;Insensible;Manual;NO;;;;;;676641000167108;clonixinato de lisina 125 mg comprimido;venta público;10;comprimidos;NA;NA;;;NA;NA;NA;M;NA;NA;NA;;;;;;;;800211000167106;clonixinato de lisina;;M;Vigente;Sensible;Manual;;;;;;;NA;NA;SI;NUEVO_17;clonixinato de lisina 125 mg comprimido recubierto (MDK);;N;Vigente;Sensible;Manual;NO;;;;;;676641000167108;clonixinato de lisina 125 mg comprimido;Laboratorio MDK S.A.;comprimido recubierto;;clonixinato de lisina;SI;F-1706/14;;NUEVO_19;clonixinato de lisina 125 mg comprimido recubierto (MDK) 10 comprimidos;;N;Vigente;Sensible;Autogenerado;;;;;;;;;736621000167107;clonixinato de lisina 125 mg comprimido 10 comprimidos;NUEVO_17;clonixinato de lisina 125 mg comprimido recubierto (MDK);No;
651991000167100;betametasona dipropionato;;M;Insensible;Manual;Vigente;NO;;;;88736007;dipropionato de betametasona;;;;;659631000167107;betametasona dipropionato + clotrimazol;;M;Vigente;Insensible;Manual;NO;;;;;;;675571000167109;betametasona dipropionato 0,05% (500 mcg/g) + clotrimazol 1% (10 mg/g) crema;;M;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;659631000167107;betametasona dipropionato + clotrimazol;crema;receta médica;Discreta;1;pomo;1;aplicación;;;;;;;733841000167109;betametasona dipropionato 0,05% (500 mcg/g) + clotrimazol 1% (10 mg/g) crema 1 pomo 15 gramos;;M;Vigente;Insensible;Manual;NO;;;;;;675571000167109;betametasona dipropionato 0,05% (500 mcg/g) + clotrimazol 1% (10 mg/g) crema;venta público;1;pomo;15;gramos;;;NA;NA;NA;M;NA;NA;NA;;;;;;;;801881000167109;betametasona dipropionato + clotrimazol;;M;Vigente;Sensible;Manual;;;;;;;NA;NA;SI;NUEVO_20;betametasona dipropionato 0,05% + clotrimazol 1% crema dérmica (Hospifarma);;N;Vigente;Sensible;Manual;NO;;;;;;675571000167109;betametasona dipropionato 0,05% (500 mcg/g) + clotrimazol 1% (10 mg/g) crema;Laboratorio Hospifarma;crema tópica;;betametasona dipropionato + clotrimazol;SI;F-21381/14;;NUEVO_22;betametasona dipropionato 0,05% + clotrimazol 1% crema dérmica (Hospifarma) 1 pomo 15 gramos;;N;Vigente;Sensible;Autogenerado;;;;;;;;;733841000167109;betametasona dipropionato 0,05% (500 mcg/g) + clotrimazol 1% (10 mg/g) crema 1 pomo 15 gramos;NUEVO_20;betametasona dipropionato 0,05% + clotrimazol 1% crema dérmica (Hospifarma);No;
649601000167104;clotrimazol;;M;Insensible;Manual;Vigente;NO;;;;387325003;clotrimazol;;;;;659631000167107;betametasona dipropionato + clotrimazol;;M;Vigente;Insensible;Manual;NO;;;;;;;675571000167109;betametasona dipropionato 0,05% (500 mcg/g) + clotrimazol 1% (10 mg/g) crema;;M;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;659631000167107;betametasona dipropionato + clotrimazol;crema;receta médica;Discreta;1;pomo;1;aplicación;;;;;;;733841000167109;betametasona dipropionato 0,05% (500 mcg/g) + clotrimazol 1% (10 mg/g) crema 1 pomo 15 gramos;;M;Vigente;Insensible;Manual;NO;;;;;;675571000167109;betametasona dipropionato 0,05% (500 mcg/g) + clotrimazol 1% (10 mg/g) crema;venta público;1;pomo;15;gramos;;;NA;NA;NA;M;NA;NA;NA;;;;;;;;801881000167109;betametasona dipropionato + clotrimazol;;M;Vigente;Sensible;Manual;;;;;;;NA;NA;SI;NUEVO_20;betametasona dipropionato 0,05% + clotrimazol 1% crema dérmica (Hospifarma);;N;Vigente;Sensible;Manual;NO;;;;;;675571000167109;betametasona dipropionato 0,05% (500 mcg/g) + clotrimazol 1% (10 mg/g) crema;Laboratorio Hospifarma;crema tópica;;betametasona dipropionato + clotrimazol;SI;F-21381/14;;NUEVO_22;betametasona dipropionato 0,05% + clotrimazol 1% crema dérmica (Hospifarma) 1 pomo 15 gramos;;N;Vigente;Sensible;Autogenerado;;;;;;;;;733841000167109;betametasona dipropionato 0,05% (500 mcg/g) + clotrimazol 1% (10 mg/g) crema 1 pomo 15 gramos;NUEVO_20;betametasona dipropionato 0,05% + clotrimazol 1% crema dérmica (Hospifarma);No;
657061000167101;estrógenos conjugados;;M;Insensible;Manual;Vigente;NO;;;;126098001;estrógeno conjugado;;;;;664011000167101;estrógenos conjugados;;M;Vigente;Insensible;Manual;NO;;;;;;;693701000167101;estrógenos conjugados 625 mcg comprimido;;M;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;664011000167101;estrógenos conjugados;comprimido;receta médica;Discreta;1;comprimido;1;microgramo;;;;;;;731091000167105;estrógenos conjugados 625 mcg comprimido 28 comprimidos;;M;Vigente;Insensible;Manual;NO;;;;;;693701000167101;estrógenos conjugados 625 mcg comprimido;venta público;28;comprimidos;NA;NA;;;NUEVO_7;feveny;feveny;N;Sensible;Manual;Vigente;;;;;;;;NUEVO_8;feveny;;N;Vigente;Sensible;Manual;;;;;;;NUEVO_7;feveny;NO;NUEVO_28;feveny comprimido recubierto (Biosyntec);;N;Vigente;Sensible;Manual;NO;;;;;;693701000167101;estrógenos conjugados 625 mcg comprimido;BiosynTec S.A.;comprimido recubierto;;feveny;SI;F-19139/16;;NUEVO_31;feveny comprimido recubierto (Biosyntec) 28 comprimidos;;N;Vigente;Sensible;Autogenerado;;;;;;;;;731091000167105;estrógenos conjugados 625 mcg comprimido 28 comprimidos;NUEVO_28;feveny comprimido recubierto (Biosyntec);No;
651421000167109;ibuprofeno;;M;Insensible;Manual;Vigente;NO;;;;387207008;ibuprofeno;;;;;658881000167103;ibuprofeno;;M;Vigente;Insensible;Manual;NO;;;;;;;675481000167105;ibuprofeno 200 mg/5 mL suspensión oral;;M;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;658881000167103;ibuprofeno;suspensión oral;directa;Continua;1;frasco;1;mililitro;;;;;;;712051000167101;ibuprofeno 200 mg/5 mL suspensión oral 1 frasco 100 mililitros;;M;Vigente;Insensible;Manual;NO;;;;;;675481000167105;ibuprofeno 200 mg/5 mL suspensión oral;venta público;1;frasco;100;mililitros;;;NUEVO_10;ibufren;ibufren;N;Sensible;Manual;Vigente;;;;;;;;NUEVO_14;ibufren forte;;N;Vigente;Sensible;Manual;;;;;;;NUEVO_10;ibufren;NO;NUEVO_36;ibufren forte suspensión oral (Hospifarma);;N;Vigente;Sensible;Manual;NO;;;;;;675481000167105;ibuprofeno 200 mg/5 mL suspensión oral;Laboratorio Hospifarma;suspensión oral;;ibufren forte;SI;F-20338/13;;NUEVO_39;ibufren forte suspensión oral (Hospifarma) 1 frasco 100 mililitros;;N;Vigente;Sensible;Autogenerado;;;;;;;;;712051000167101;ibuprofeno 200 mg/5 mL suspensión oral 1 frasco 100 mililitros;NUEVO_36;ibufren forte suspensión oral (Hospifarma);No;
651421000167109;ibuprofeno;;M;Insensible;Manual;Vigente;NO;;;;387207008;ibuprofeno;;;;;658881000167103;ibuprofeno;;M;Vigente;Insensible;Manual;NO;;;;;;;678131000167106;ibuprofeno 100 mg/5 mL suspensión oral;;M;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;658881000167103;ibuprofeno;suspensión oral;directa;Continua;1;frasco;1;mililitro;;;;;;;712201000167109;ibuprofeno 100 mg/5 mL suspensión oral 1 frasco 100 mililitros;;M;Vigente;Insensible;Manual;NO;;;;;;678131000167106;ibuprofeno 100 mg/5 mL suspensión oral;venta público;1;frasco;100;mililitros;;;NUEVO_10;ibufren;ibufren;N;Sensible;Manual;Vigente;;;;;;;;NUEVO_15;ibufren;;N;Vigente;Sensible;Manual;;;;;;;NUEVO_10;ibufren;NO;NUEVO_37;ibufren suspensión oral (Hospifarma);;N;Vigente;Sensible;Manual;NO;;;;;;678131000167106;ibuprofeno 100 mg/5 mL suspensión oral;Laboratorio Hospifarma;suspensión oral;;ibufren;SI;F-21861/15;;NUEVO_40;ibufren suspensión oral (Hospifarma) 1 frasco 100 mililitros;;N;Vigente;Sensible;Autogenerado;;;;;;;;;712201000167109;ibuprofeno 100 mg/5 mL suspensión oral 1 frasco 100 mililitros;NUEVO_37;ibufren suspensión oral (Hospifarma);No;
651421000167109;ibuprofeno;;M;Insensible;Manual;Vigente;NO;;;;387207008;ibuprofeno;;;;;658881000167103;ibuprofeno;;M;Vigente;Insensible;Manual;NO;;;;;;;675481000167105;ibuprofeno 200 mg/5 mL suspensión oral;;M;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;658881000167103;ibuprofeno;suspensión oral;directa;Continua;1;frasco;1;mililitro;;;;;;;712051000167101;ibuprofeno 200 mg/5 mL suspensión oral 1 frasco 100 mililitros;;M;Vigente;Insensible;Manual;NO;;;;;;675481000167105;ibuprofeno 200 mg/5 mL suspensión oral;venta público;1;frasco;100;mililitros;;;NA;NA;NA;M;NA;NA;NA;;;;;;;;783201000167103;ibuprofeno;;M;Vigente;Sensible;Manual;;;;;;;NA;NA;NO;NUEVO_38;ibuprofeno 200 mg/5 mL suspensión oral (OPKO);;N;Vigente;Sensible;Manual;NO;;;;;;675481000167105;ibuprofeno 200 mg/5 mL suspensión oral;OPKO CHILE S.A.;suspensión oral;;ibuprofeno;SI;F-22144/15;;NUEVO_41;ibuprofeno 200 mg/5 mL suspensión oral (OPKO) 1 frasco 100 mililitros;;N;Vigente;Sensible;Autogenerado;;;;;;;;;712051000167101;ibuprofeno 200 mg/5 mL suspensión oral 1 frasco 100 mililitros;NUEVO_38;ibuprofeno 200 mg/5 mL suspensión oral (OPKO);No;
650481000167103;hipromelosa;;M;Insensible;Manual;Vigente;NO;;;;412410003;hipromelosa;;;;;669291000167103;hipromelosa;;M;Vigente;Insensible;Manual;NO;;;;;;;678891000167104;hipromelosa 0,3% (3 mg/mL) colirio;;M;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;669291000167103;hipromelosa;colirio;directa;Continua;1;frasco;1;gotas;;;;;;;728311000167109;hipromelosa 0,3% (3 mg/mL) colirio 1 frasco 15 mililitros;;M;Vigente;Insensible;Manual;NO;;;;;;678891000167104;hipromelosa 0,3% (3 mg/mL) colirio;venta público;1;frasco;15;mililitros;;;NA;NA;NA;M;NA;NA;NA;;;;;;;;NUEVO_18;lágrimas artificiales;;N;Vigente;Sensible;Manual;;;;;;;NA;NA;NO;NUEVO_42;lagrimas artificiales 0,3% solución oftálmica (Ethon);;N;Vigente;Sensible;Manual;NO;;;;;;678891000167104;hipromelosa 0,3% (3 mg/mL) colirio;Ethon Pharmaceuticals Spa. Chile;solución oftálmica;;lágrimas artificiales;SI;F-21968/15;;NUEVO_45;lagrimas artificiales 0,3% solución oftálmica (Ethon) 1 frasco 15 mililitros;;N;Vigente;Sensible;Autogenerado;;;;;;;;;728311000167109;hipromelosa 0,3% (3 mg/mL) colirio 1 frasco 15 mililitros;NUEVO_42;lagrimas artificiales 0,3% solución oftálmica (Ethon);No;
650751000167103;ranitidina;;M;Insensible;Manual;Vigente;NO;;;;372755005;ranitidina;;;;;663961000167102;ranitidina;;M;Vigente;Insensible;Manual;NO;;;;;;;679861000167102;ranitidina 300 mg comprimido;;M;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;663961000167102;ranitidina;comprimido;receta médica;Discreta;1;comprimido;1;miligramo;;;;;;;718801000167107;ranitidina 300 mg comprimido 10 comprimidos;;M;Vigente;Insensible;Manual;NO;;;;;;679861000167102;ranitidina 300 mg comprimido;venta público;30;comprimidos;NA;NA;;;NA;NA;NA;M;NA;NA;NA;;;;;;;;804221000167107;ranitidina;;M;Vigente;Sensible;Manual;;;;;;;NA;NA;SI;817831000000000;ranitidina 300 mg comprimido recubierto (Andrómaco);;M;Vigente;Sensible;Manual;NO;;;;;;679861000167102;ranitidina 300 mg comprimido;Laboratorios Andrómaco S.A.;comprimido recubierto;;ranitidina;SI;F-15025/15;;NUEVO_010;ranitidina 300 mg comprimido recubierto (Andrómaco) 30 comprimidos;;N;Vigente;Sensible;Autogenerado;;;;;;;;;718801000167107;ranitidina 300 mg comprimido 10 comprimidos;817831000000000;ranitidina 300 mg comprimido recubierto (Andrómaco);No;
651431000167106;salbutamol;;M;Insensible;Manual;Vigente;NO;;;;372897005;salbutamol;;;;;664741000167103;salbutamol;;M;Vigente;Insensible;Manual;NO;;;;;;;695981000167107;salbutamol 100 mcg/dosis aerosol para inhalación;;M;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;664741000167103;salbutamol;aerosol para inhalación;receta médica;Continua;1;inhalador;1;puff;;;;;;;733291000167104;salbutamol 100 mcg/dosis aerosol para inhalación 1 inhalador 200 dosis;;M;Vigente;Insensible;Manual;NO;;;;;;695981000167107;salbutamol 100 mcg/dosis aerosol para inhalación;venta público;1;inhalador;200;dosis;;;NUEVO_16;sacrusyt HFA;sacrusyt HFA;N;NA;NA;NA;;;;;;;;NUEVO_21;sacrusyt HFA;;N;Vigente;Sensible;Manual;;;;;;;NUEVO_16;sacrusyt HFA;NO;NUEVO_48;sacrusyt HFA aerosol para inhalación (Biosyntec);;N;Vigente;Sensible;Manual;NO;;;;;;695981000167107;salbutamol 100 mcg/dosis aerosol para inhalación;BiosynTec S.A.;aerosol para inhalación;;sacrusyt HFA;SI;F-21198/14;;NUEVO_52;sacrusyt HFA aerosol para inhalación (Biosyntec) 1 inhalador 200 dosis;;N;Vigente;Sensible;Autogenerado;;;;;;;;;733291000167104;salbutamol 100 mcg/dosis aerosol para inhalación 1 inhalador 200 dosis;NUEVO_48;sacrusyt HFA aerosol para inhalación (Biosyntec);No;
651431000167106;salbutamol;;M;Insensible;Manual;Vigente;NO;;;;372897005;salbutamol;;;;;664741000167103;salbutamol;;M;Vigente;Insensible;Manual;NO;;;;;;;695981000167107;salbutamol 100 mcg/dosis aerosol para inhalación;;M;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;664741000167103;salbutamol;aerosol para inhalación;receta médica;Continua;1;inhalador;2;puff;;;;;;;733291000167104;salbutamol 100 mcg/dosis aerosol para inhalación 1 inhalador 200 dosis;;M;Vigente;Insensible;Manual;NO;;;;;;695981000167107;salbutamol 100 mcg/dosis aerosol para inhalación;venta público;1;inhalador;200;dosis;;;NA;NA;NA;M;NA;NA;NA;;;;;;;;803521000167107;salbutamol;;N;Vigente;Sensible;Manual;;;;;;;NA;NA;SI;NUEVO_49;salbutamol 100 mcg/dosis aerosol para inhalación (Euromed);;N;Vigente;Sensible;Manual;NO;;;;;;695981000167107;salbutamol 100 mcg/dosis aerosol para inhalación;Laboratorios Euromed Chile S.A.;aerosol para inhalación;;salbutamol;SI;F-18389/15;;NUEVO_53;salbutamol 100 mcg/dosis aerosol para inhalación (Euromed) 1 inhalador 200 dosis;;N;Vigente;Sensible;Autogenerado;;;;;;;;;733291000167104;salbutamol 100 mcg/dosis aerosol para inhalación 1 inhalador 200 dosis;NUEVO_49;salbutamol 100 mcg/dosis aerosol para inhalación (Euromed);No;
649391000167100;alcanfor;;M;Insensible;Manual;Vigente;NO;;;;111136003;alcanfor;;;;;NUEVO_4;alcanfor + alfa tocoferol + mentol + salicilato de metilo;;N;Vigente;Insensible;Manual;NO;;;;;;649391000167100|alcanfor|1|Vigente · 651921000167103|alfa tocoferol|2|Vigente · 656681000167103|mentol|3|Vigente · 658031000167109|salicilato de metilo|4|Vigente;NUEVO_9;alcanfor 7,1 mg/27,3 cm2 (260,1 mcg/cm2) + alfa tocoferol 11,5 mg/27,3 cm2 (421,2 mcg/cm2) + mentol 37,2 mg/27,3 cm2 (1,36 mg/cm2) + salicilato de metilo 36,1 mg/27,3 cm2 (1,32 mg/cm2) parche;;N;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;NUEVO_4;alcanfor + alfa tocoferol + mentol + salicilato de metilo;parche;directa;Discreta;1;parche;1;parche;;;;;;649391000167100|alcanfor|7,1|mg|27,3|cm2|1|Vigente · 651921000167103|alfa tocoferol|11,5|mg|27,3|cm2|2|Vigente · 656681000167103|mentol|37,2|mg|27,3|cm2|3|Vigente · 658031000167109|salicilato de metilo|36,1|mg|27,3|cm2|4|Vigente;NUEVO_15;alcanfor 7,1 mg/27,3 cm2 (260,1 mcg/cm2) + alfa tocoferol 11,5 mg/27,3 cm2 (421,2 mcg/cm2) + mentol 37,2 mg/27,3 cm2 (1,36 mg/cm2) + salicilato de metilo 36,1 mg/27,3 cm2 (1,32 mg/cm2) parche 10 parches;;N;Vigente;Insensible;Manual;NO;;;;;;NUEVO_9;alcanfor 7,1 mg/27,3 cm2 (260,1 mcg/cm2) + alfa tocoferol 11,5 mg/27,3 cm2 (421,2 mcg/cm2) + mentol 37,2 mg/27,3 cm2 (1,36 mg/cm2) + salicilato de metilo 36,1 mg/27,3 cm2 (1,32 mg/cm2) parche;venta público;10;parches;NA;NA;;;NUEVO_17;salonpass;salonpass;N;Sensible;Manual;Vigente;;;;;;;;NUEVO_22;salonpas;;N;Vigente;Sensible;Manual;;;;;;;NUEVO_17;salonpass;SI;NUEVO_50;salonpas parche (Andrómaco);;N;Vigente;Sensible;Manual;NO;;;;;;NUEVO_9;alcanfor 7,1 mg/27,3 cm2 (260,1 mcg/cm2) + alfa tocoferol 11,5 mg/27,3 cm2 (421,2 mcg/cm2) + mentol 37,2 mg/27,3 cm2 (1,36 mg/cm2) + salicilato de metilo 36,1 mg/27,3 cm2 (1,32 mg/cm2) parche;Laboratorios Andrómaco S.A.;parche;;salonpas;SI;F-2068/14;;NUEVO_54;salonpas parche (Andrómaco) 10 parches;;N;Vigente;Sensible;Autogenerado;;;;;;;;;NUEVO_15;alcanfor 7,1 mg/27,3 cm2 (260,1 mcg/cm2) + alfa tocoferol 11,5 mg/27,3 cm2 (421,2 mcg/cm2) + mentol 37,2 mg/27,3 cm2 (1,36 mg/cm2) + salicilato de metilo 36,1 mg/27,3 cm2 (1,32 mg/cm2) parche 10 parches;NUEVO_50;salonpas parche (Andrómaco);No;
651921000167103;alfa tocoferol;;M;Insensible;Manual;Vigente;NO;;;;259666007;alfa - tocoferol;;;;;NUEVO_4;alcanfor + alfa tocoferol + mentol + salicilato de metilo;;N;Vigente;Insensible;Manual;NO;;;;;;649391000167100|alcanfor|1|Vigente · 651921000167103|alfa tocoferol|2|Vigente · 656681000167103|mentol|3|Vigente · 658031000167109|salicilato de metilo|4|Vigente;NUEVO_9;alcanfor 7,1 mg/27,3 cm2 (260,1 mcg/cm2) + alfa tocoferol 11,5 mg/27,3 cm2 (421,2 mcg/cm2) + mentol 37,2 mg/27,3 cm2 (1,36 mg/cm2) + salicilato de metilo 36,1 mg/27,3 cm2 (1,32 mg/cm2) parche;;N;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;NUEVO_4;alcanfor + alfa tocoferol + mentol + salicilato de metilo;parche;directa;Discreta;1;parche;1;parche;;;;;;649391000167100|alcanfor|7,1|mg|27,3|cm2|1|Vigente · 651921000167103|alfa tocoferol|11,5|mg|27,3|cm2|2|Vigente · 656681000167103|mentol|37,2|mg|27,3|cm2|3|Vigente · 658031000167109|salicilato de metilo|36,1|mg|27,3|cm2|4|Vigente;NUEVO_15;alcanfor 7,1 mg/27,3 cm2 (260,1 mcg/cm2) + alfa tocoferol 11,5 mg/27,3 cm2 (421,2 mcg/cm2) + mentol 37,2 mg/27,3 cm2 (1,36 mg/cm2) + salicilato de metilo 36,1 mg/27,3 cm2 (1,32 mg/cm2) parche 10 parches;;N;Vigente;Insensible;Manual;NO;;;;;;NUEVO_9;alcanfor 7,1 mg/27,3 cm2 (260,1 mcg/cm2) + alfa tocoferol 11,5 mg/27,3 cm2 (421,2 mcg/cm2) + mentol 37,2 mg/27,3 cm2 (1,36 mg/cm2) + salicilato de metilo 36,1 mg/27,3 cm2 (1,32 mg/cm2) parche;venta público;10;parches;NA;NA;;;NUEVO_17;salonpass;salonpass;N;Sensible;Manual;Vigente;;;;;;;;NUEVO_22;salonpas;;N;Vigente;Sensible;Manual;;;;;;;NUEVO_17;salonpass;SI;NUEVO_50;salonpas parche (Andrómaco);;N;Vigente;Sensible;Manual;NO;;;;;;NUEVO_9;alcanfor 7,1 mg/27,3 cm2 (260,1 mcg/cm2) + alfa tocoferol 11,5 mg/27,3 cm2 (421,2 mcg/cm2) + mentol 37,2 mg/27,3 cm2 (1,36 mg/cm2) + salicilato de metilo 36,1 mg/27,3 cm2 (1,32 mg/cm2) parche;Laboratorios Andrómaco S.A.;parche;;salonpas;SI;F-2068/14;;NUEVO_54;salonpas parche (Andrómaco) 10 parches;;N;Vigente;Sensible;Autogenerado;;;;;;;;;NUEVO_15;alcanfor 7,1 mg/27,3 cm2 (260,1 mcg/cm2) + alfa tocoferol 11,5 mg/27,3 cm2 (421,2 mcg/cm2) + mentol 37,2 mg/27,3 cm2 (1,36 mg/cm2) + salicilato de metilo 36,1 mg/27,3 cm2 (1,32 mg/cm2) parche 10 parches;NUEVO_50;salonpas parche (Andrómaco);No;
