SUSTANCIA;;;;;;;;;;;;;;;;;MEDICAMENTO BÁSICO;;;;;;;;;;;;;;MEDICAMENTO CLINICO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;MEDICAMENTO CLINICO CON ENVASE;;;;;;;;;;;;;;;;;;;;;;GRUPO FAMILIA DE PRODUCTO;;;;;;;;;;;;;;FAMILIA DE PRODUCTO;;;;;;;;;;;;;;;;PRODUCTO COMERCIAL;;;;;;;;;;;;;;;;;;;;;;PRODUCTO COMERCIAL CON ENVASE;;;;;;;;;;;;;;;;;;;;
CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;TIPO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;ESTADO;REVISADO;CONSULTAR;OBSERVACION;SINONIMO (ID | DESC);SCT_ID;SCT_TERMINO;DCI_DID;GRUPOS_JERARQUICOS;DCI_TERMINO;RIESGO_TERATOGENICO;CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;TIPO;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO (id | desc );GRUPOS_JERARQUICOS;SUSTANCIAS (Id| Desc| Ord| Est);CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;TIPO;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;PRESC_DESC;MEDICAMENTO_BASICO_ID;MEDICAMENTO_BASICO_DESC;FRM_FARMA_AGRP_DESC;CONDICION_VENTA_DESC;TIPO_FORMA_AGRP_DESC;UNIDOSIS_LOGISTICA_CANT;UNIDOSIS_LOGISTICA_UNIDAD_DESC;UNIDOSIS_ASISTENCIAL_CANT;UNI_ASISTENCIAL_UNIDAD_DESC;VOLUMEN_TOTAL_CANTIDAD;VOLUMEN_TOTAL_UNIDAD_DESC;ATC_DESCRIPCION_DESC;URL_MEDLINE_PLUS;VIAS_ADMINISTRACION;MC_SUST SUST_id|SUST_desc|Potencia|UNID POT|PARTIDO POR|UNIDAD|ORD|EST;CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;TIPO;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;MEDICAMENTO_CLINICO_FK;MEDICAMENTO_CLINICO_DESC;TIPO_DESC;CANTIDAD;UNIDAD_MEDIDA_CANTIDAD_DESC;VOLUMEN_TOTAL_CANTIDAD;VOLUMEN_TOTAL_UNIDAD_DESC;PACK_MULTI_CANTIDAD;PACK_MULTI_UNIDAD_DESC;CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;TIPO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;ESTADO;REVISADO;CONSULTAR;OBSERVACION;SINONIMO;SCT_ID;SCT_TERMINO;GRUPOS_JERARQUICOS;CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;TIPO;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;GRUPO_FAMILIA_PRODUCTO_FK;GRUPO_FAMILIA_PRODUCTO_DESC;GRUPO_FAMILIA_GENERICA_DESC;CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;TIPO;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;MEDICAMENTO_CLINICO_COD;MEDICAMENTO_CLINICO_DESC;LABORATORIO_DESC;FORM_FARM_EXT_DESC;SABOR_DESC;FAMILIA_PRODUCTO_DESC;COMERCIALIZADO_CHILE_DESC;PRODUCTO_ISP (REGISTRO);BIOEQUIVALENTES (REGISTRO);CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;TIPO;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;PACK_MULTI_CANTIDAD;PACK_MULTI_UNIDAD_DESC;MED_CLINICO_CON_ENVASE_COD;MED_CLINICO_CON_ENVASE_DESC;PRODUCTO_COMERCIAL_COD;PRODUCTO_COMERCIAL_DESC;EXISTE_EN_GS1_DESC;GTIN_GS1
655131000167100;metamizol sódico;;M;Insensible;Manual;Vigente;NO;;;;22165008;metamizol sódico;;;;;667551000167102;cafeína + clorfenamina + ergotamina + metamizol sódico;;M;Vigente;Insensible;Manual;NO;;;;;;;679781000167102;cafeína 100 mg + clorfenamina 1 mg + ergotamina 1 mg + metamizol sódico 300 mg comprimido;;M;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;667551000167102;cafeína + clorfenamina + ergotamina + metamizol sódico;comprimido;receta médica;Discreta;1;comprimido;1;comprimido;;;;;;;738541000167104;cafeína 100 mg + clorfenamina 1 mg + ergotamina 1 mg + metamizol sódico 300 mg comprimido 10 comprimidos;;M;Vigente;Insensible;Manual;NO;;;;;;679781000167102;cafeína 100 mg + clorfenamina 1 mg + ergotamina 1 mg + metamizol sódico 300 mg comprimido;venta público;10;comprimidos;NA;NA;;;NUEVO_3;cinabel;cinabel;N;Sensible;Manual;Vigente;;;;;;;;NUEVO_3;cinabel;;N;Vigente;Sensible;Manual;;;;;;;NUEVO_3;cinabel;NO;NUEVO_16;cinabel comprimido recubierto (Andrómaco);;N;Vigente;Sensible;Manual;NO;;;;;;679781000167102;cafeína 100 mg + clorfenamina 1 mg + ergotamina 1 mg + metamizol sódico 300 mg comprimido;Laboratorios Andrómaco S.A.;comprimido recubierto;;cinabel;SI;F-11220/16;;NUEVO_18;cinabel comprimido recubierto (Andrómaco) 10 comprimidos;;N;Vigente;Sensible;Autogenerado;;;;;;;;;738541000167104;cafeína 100 mg + clorfenamina 1 mg + ergotamina 1 mg + metamizol sódico 300 mg comprimido 10 comprimidos;NUEVO_16;cinabel comprimido recubierto (Andrómaco);No;
655911000167105;cloranfenicol;;M;Insensible;Manual;Vigente;NO;;;;372777009;cloranfenicol;;;;;666221000167106;cloranfenicol;;M;Vigente;Insensible;Manual;NO;;;;;;;676671000167103;cloranfenicol 0,5% (5 mg/mL) colirio;;M;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;666221000167106;cloranfenicol;colirio;receta médica;Continua;1;frasco;1;gotas;;;;;;;707641000167105;cloranfenicol 0,5% (5 mg/mL) colirio 1 frasco 10 mililitros;;M;Vigente;Insensible;Manual;NO;;;;;;676671000167103;cloranfenicol 0,5% (5 mg/mL) colirio;venta público;1;frasco;10;mililitros;;;NA;NA;NA;M;NA;NA;NA;;;;;;;;787721000167108;cloranfenicol;;M;Vigente;Sensible;Manual;;;;;;;NA;NA;SI;NUEVO_18;cloranfenicol 0,5% solución oftálmica (Hospifarma);cloranfenicol 0,5% solución oftálmica (Nicolich);N;Vigente;Sensible;Manual;NO;;;;;;676671000167103;cloranfenicol 0,5% (5 mg/mL) colirio;Laboratorio Hospifarma;solución oftálmica;;cloranfenicol;SI;F-20370/13;;NUEVO_20;cloranfenicol 0,5% solución oftálmica (Hospifarma) 1 frasco 10 mililitros;;N;Vigente;Sensible;Autogenerado;;;;;;;;;707641000167105;cloranfenicol 0,5% (5 mg/mL) colirio 1 frasco 10 mililitros;NUEVO_18;cloranfenicol 0,5% solución oftálmica (Hospifarma);No;
655911000167105;cloranfenicol;;M;Insensible;Manual;Vigente;NO;;;;372777009;cloranfenicol;;;;;666221000167106;cloranfenicol;;M;Vigente;Insensible;Manual;NO;;;;;;;696561000167104;cloranfenicol 1% (10 mg/g) ungüento oftálmico;;M;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;666221000167106;cloranfenicol;ungüento oftálmico;receta médica;Discreta;1;pomo;1;aplicación;;;;;;;702511000167107;cloranfenicol 1% (10 mg/g) ungüento oftálmico 1 pomo 3,5 gramos;;M;Vigente;Insensible;Manual;NO;;;;;;696561000167104;cloranfenicol 1% (10 mg/g) ungüento oftálmico;venta público;1;pomo;3,5;gramos;;;NA;NA;NA;M;NA;NA;NA;;;;;;;;787721000167108;cloranfenicol;;M;Vigente;Sensible;Manual;;;;;;;NA;NA;SI;NUEVO_19;cloranfenicol 1% ungüento oftálmico (Hospifarma);;N;Vigente;Sensible;Manual;NO;;;;;;696561000167104;cloranfenicol 1% (10 mg/g) ungüento oftálmico;Laboratorio Hospifarma;ungüento oftálmico;;cloranfenicol;SI;F-19212/17;;NUEVO_21;cloranfenicol 1% ungüento oftálmico (Hospifarma) 1 pomo 3,5 gramos;;N;Vigente;Sensible;Autogenerado;;;;;;;;;702511000167107;cloranfenicol 1% (10 mg/g) ungüento oftálmico 1 pomo 3,5 gramos;NUEVO_19;cloranfenicol 1% ungüento oftálmico (Hospifarma);No;
655951000167109;sulfametoxazol;;M;Insensible;Manual;Vigente;NO;;;;363528007;sulfametoxazol;;;;;666641000167103;sulfametoxazol + trimetoprima;;M;Vigente;Insensible;Manual;NO;;;;;;;675161000167107;sulfametoxazol 400 mg + trimetoprima 80 mg comprimido;;M;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;666641000167103;sulfametoxazol + trimetoprima;comprimido;receta médica;Discreta;1;comprimido;1;comprimido;;;;;;;706281000167104;sulfametoxazol 400 mg + trimetoprima 80 mg comprimido 20 comprimidos;;M;Vigente;Insensible;Manual;NO;;;;;;675161000167107;sulfametoxazol 400 mg + trimetoprima 80 mg comprimido;venta público;20;comprimidos;NA;NA;;;NA;NA;NA;M;NA;NA;NA;;;;;;;;792951000167103;cotrimoxazol;;M;Vigente;Sensible;Manual;;;;;;;NA;NA;SI;NUEVO_21;cotrimoxazol comprimido (Mintlab);;N;Vigente;Sensible;Manual;NO;;;;;;675161000167107;sulfametoxazol 400 mg + trimetoprima 80 mg comprimido;Mintlab Co. S.A.;comprimido;;cotrimoxazol;SI;F-6886/15;;NUEVO_23;cotrimoxazol comprimido (Mintlab) 20 comprimidos;;N;Vigente;Sensible;Autogenerado;;;;;;;;;706281000167104;sulfametoxazol 400 mg + trimetoprima 80 mg comprimido 20 comprimidos;NUEVO_21;cotrimoxazol comprimido (Mintlab);No;
656571000167101;trimetoprima;;M;Insensible;Manual;Vigente;NO;;;;387179001;trimetoprima;;;;;666641000167103;sulfametoxazol + trimetoprima;;M;Vigente;Insensible;Manual;NO;;;;;;;675161000167107;sulfametoxazol 400 mg + trimetoprima 80 mg comprimido;;M;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;666641000167103;sulfametoxazol + trimetoprima;comprimido;receta médica;Discreta;1;comprimido;1;comprimido;;;;;;;706281000167104;sulfametoxazol 400 mg + trimetoprima 80 mg comprimido 20 comprimidos;;M;Vigente;Insensible;Manual;NO;;;;;;675161000167107;sulfametoxazol 400 mg + trimetoprima 80 mg comprimido;venta público;20;comprimidos;NA;NA;;;NA;NA;NA;M;NA;NA;NA;;;;;;;;792951000167103;cotrimoxazol;;M;Vigente;Sensible;Manual;;;;;;;NA;NA;SI;NUEVO_21;cotrimoxazol comprimido (Mintlab);;N;Vigente;Sensible;Manual;NO;;;;;;675161000167107;sulfametoxazol 400 mg + trimetoprima 80 mg comprimido;Mintlab Co. S.A.;comprimido;;cotrimoxazol;SI;F-6886/15;;NUEVO_23;cotrimoxazol comprimido (Mintlab) 20 comprimidos;;N;Vigente;Sensible;Autogenerado;;;;;;;;;706281000167104;sulfametoxazol 400 mg + trimetoprima 80 mg comprimido 20 comprimidos;NUEVO_21;cotrimoxazol comprimido (Mintlab);No;
656261000167109;ácido cítrico;;M;Insensible;Manual;Vigente;NO;;;;75399008;ácido cítrico;;;;;661151000167104;ácido cítrico + bicarbonato de sodio + carbonato de sodio;;M;Vigente;Insensible;Manual;NO;;;;;;;NUEVO_1;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/5 g polvo para preparado oral;;N;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;661151000167104;ácido cítrico + bicarbonato de sodio + carbonato de sodio;polvo para preparado oral;directa;Continua;1;sobre;1;miligramo;;;;;;656261000167109|ácido cítrico|2,19|g|5|g|1|Vigente · 653651000167103|bicarbonato de sodio|2,31|g|5|g|2|Vigente · 649911000167109|carbonato de sodio|500|mg|5|g|3|Vigente;NUEVO_3;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/ 5 g polvo para preparado oral 1 sobre 5 gramos;;N;Vigente;Insensible;Manual;NO;;;;;;NUEVO_1;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/5 g polvo para preparado oral;venta público;1;sobre;5;gramos;;;NUEVO_4;eno;eno;N;Sensible;Manual;Vigente;;;;;;;;NUEVO_4;eno regular;;N;Vigente;Sensible;Manual;;;;;;;NUEVO_4;eno;NO;NUEVO_24;eno regular polvo efervescente para solución oral (GSK);;N;Vigente;Sensible;Manual;NO;;;;;;NUEVO_1;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/5 g polvo para preparado oral;Glaxo Smithkline Chile Farmacéutica Ltda.;polvo efervescente para solución oral;;eno regular;SI;F-14340/14;;NUEVO_26;eno regular polvo efervescente para solución oral (GSK) 1 sobre 5 gramos;;N;Vigente;Sensible;Autogenerado;;;;;;;;;NUEVO_3;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/ 5 g polvo para preparado oral 1 sobre 5 gramos;NUEVO_24;eno regular polvo efervescente para solución oral (GSK);No;
653651000167103;bicarbonato de sodio;;M;Insensible;Manual;Vigente;NO;;;;387319002;bicarbonato de sodio;;;;;661151000167104;ácido cítrico + bicarbonato de sodio + carbonato de sodio;;M;Vigente;Insensible;Manual;NO;;;;;;;NUEVO_1;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/5 g polvo para preparado oral;;N;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;661151000167104;ácido cítrico + bicarbonato de sodio + carbonato de sodio;polvo para preparado oral;directa;Continua;1;sobre;1;miligramo;;;;;;656261000167109|ácido cítrico|2,19|g|5|g|1|Vigente · 653651000167103|bicarbonato de sodio|2,31|g|5|g|2|Vigente · 649911000167109|carbonato de sodio|500|mg|5|g|3|Vigente;NUEVO_3;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/ 5 g polvo para preparado oral 1 sobre 5 gramos;;N;Vigente;Insensible;Manual;NO;;;;;;NUEVO_1;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/5 g polvo para preparado oral;venta público;1;sobre;5;gramos;;;NUEVO_4;eno;eno;N;Sensible;Manual;Vigente;;;;;;;;NUEVO_4;eno regular;;N;Vigente;Sensible;Manual;;;;;;;NUEVO_4;eno;NO;NUEVO_24;eno regular polvo efervescente para solución oral (GSK);;N;Vigente;Sensible;Manual;NO;;;;;;NUEVO_1;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/5 g polvo para preparado oral;Glaxo Smithkline Chile Farmacéutica Ltda.;polvo efervescente para solución oral;;eno regular;SI;F-14340/14;;NUEVO_26;eno regular polvo efervescente para solución oral (GSK) 1 sobre 5 gramos;;N;Vigente;Sensible;Autogenerado;;;;;;;;;NUEVO_3;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/ 5 g polvo para preparado oral 1 sobre 5 gramos;NUEVO_24;eno regular polvo efervescente para solución oral (GSK);No;
649911000167109;carbonato de sodio;;M;Insensible;Manual;Vigente;NO;;;;420616006;carbonato de sodio;;;;;661151000167104;ácido cítrico + bicarbonato de sodio + carbonato de sodio;;M;Vigente;Insensible;Manual;NO;;;;;;;NUEVO_1;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/5 g polvo para preparado oral;;N;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;661151000167104;ácido cítrico + bicarbonato de sodio + carbonato de sodio;polvo para preparado oral;directa;Continua;1;sobre;1;miligramo;;;;;;656261000167109|ácido cítrico|2,19|g|5|g|1|Vigente · 653651000167103|bicarbonato de sodio|2,31|g|5|g|2|Vigente · 649911000167109|carbonato de sodio|500|mg|5|g|3|Vigente;NUEVO_3;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/ 5 g polvo para preparado oral 1 sobre 5 gramos;;N;Vigente;Insensible;Manual;NO;;;;;;NUEVO_1;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/5 g polvo para preparado oral;venta público;1;sobre;5;gramos;;;NUEVO_4;eno;eno;N;Sensible;Manual;Vigente;;;;;;;;NUEVO_4;eno regular;;N;Vigente;Sensible;Manual;;;;;;;NUEVO_4;eno;NO;NUEVO_24;eno regular polvo efervescente para solución oral (GSK);;N;Vigente;Sensible;Manual;NO;;;;;;NUEVO_1;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/5 g polvo para preparado oral;Glaxo Smithkline Chile Farmacéutica Ltda.;polvo efervescente para solución oral;;eno regular;SI;F-14340/14;;NUEVO_26;eno regular polvo efervescente para solución oral (GSK) 1 sobre 5 gramos;;N;Vigente;Sensible;Autogenerado;;;;;;;;;NUEVO_3;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/ 5 g polvo para preparado oral 1 sobre 5 gramos;NUEVO_24;eno regular polvo efervescente para solución oral (GSK);No;
656261000167109;ácido cítrico;;M;Insensible;Manual;Vigente;NO;;;;75399008;ácido cítrico;;;;;661151000167104;ácido cítrico + bicarbonato de sodio + carbonato de sodio;;M;Vigente;Insensible;Manual;NO;;;;;;;NUEVO_1;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/5 g polvo para preparado oral;;N;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;661151000167104;ácido cítrico + bicarbonato de sodio + carbonato de sodio;polvo para preparado oral;directa;Continua;1;sobre;1;miligramo;;;;;;656261000167109|ácido cítrico|2,19|g|5|g|1|Vigente · 653651000167103|bicarbonato de sodio|2,31|g|5|g|2|Vigente · 649911000167109|carbonato de sodio|500|mg|5|g|3|Vigente;NUEVO_4;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/ 5 g polvo para preparado oral 1 sobre 5 gramos;;N;Vigente;Insensible;Manual;NO;;;;;;NUEVO_1;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/5 g polvo para preparado oral;venta público;1;frasco;100;gramos;;;NUEVO_4;eno;eno;N;Sensible;Manual;Vigente;;;;;;;;NUEVO_4;eno regular;;N;Vigente;Sensible;Manual;;;;;;;NUEVO_4;eno;NO;NUEVO_24;eno regular polvo efervescente para solución oral (GSK);;N;Vigente;Sensible;Manual;NO;;;;;;NUEVO_1;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/5 g polvo para preparado oral;Glaxo Smithkline Chile Farmacéutica Ltda.;polvo efervescente para solución oral;;eno regular;SI;F-14340/14;;NUEVO_27;eno regular polvo efervescente para solución oral (GSK) 1 frasco 100 gramos;;N;Vigente;Sensible;Autogenerado;;;;;;;;;NUEVO_4;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/ 5 g polvo para preparado oral 1 sobre 5 gramos;NUEVO_24;eno regular polvo efervescente para solución oral (GSK);No;
653651000167103;bicarbonato de sodio;;M;Insensible;Manual;Vigente;NO;;;;387319002;bicarbonato de sodio;;;;;661151000167104;ácido cítrico + bicarbonato de sodio + carbonato de sodio;;M;Vigente;Insensible;Manual;NO;;;;;;;NUEVO_1;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/5 g polvo para preparado oral;;N;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;661151000167104;ácido cítrico + bicarbonato de sodio + carbonato de sodio;polvo para preparado oral;directa;Continua;1;sobre;1;miligramo;;;;;;656261000167109|ácido cítrico|2,19|g|5|g|1|Vigente · 653651000167103|bicarbonato de sodio|2,31|g|5|g|2|Vigente · 649911000167109|carbonato de sodio|500|mg|5|g|3|Vigente;NUEVO_4;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/ 5 g polvo para preparado oral 1 sobre 5 gramos;;N;Vigente;Insensible;Manual;NO;;;;;;NUEVO_1;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/5 g polvo para preparado oral;venta público;1;frasco;100;gramos;;;NUEVO_4;eno;eno;N;Sensible;Manual;Vigente;;;;;;;;NUEVO_4;eno regular;;N;Vigente;Sensible;Manual;;;;;;;NUEVO_4;eno;NO;NUEVO_24;eno regular polvo efervescente para solución oral (GSK);;N;Vigente;Sensible;Manual;NO;;;;;;NUEVO_1;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/5 g polvo para preparado oral;Glaxo Smithkline Chile Farmacéutica Ltda.;polvo efervescente para solución oral;;eno regular;SI;F-14340/14;;NUEVO_27;eno regular polvo efervescente para solución oral (GSK) 1 frasco 100 gramos;;N;Vigente;Sensible;Autogenerado;;;;;;;;;NUEVO_4;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/ 5 g polvo para preparado oral 1 sobre 5 gramos;NUEVO_24;eno regular polvo efervescente para solución oral (GSK);No;
649911000167109;carbonato de sodio;;M;Insensible;Manual;Vigente;NO;;;;420616006;carbonato de sodio;;;;;661151000167104;ácido cítrico + bicarbonato de sodio + carbonato de sodio;;M;Vigente;Insensible;Manual;NO;;;;;;;NUEVO_1;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/5 g polvo para preparado oral;;N;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;661151000167104;ácido cítrico + bicarbonato de sodio + carbonato de sodio;polvo para preparado oral;directa;Continua;1;sobre;1;miligramo;;;;;;656261000167109|ácido cítrico|2,19|g|5|g|1|Vigente · 653651000167103|bicarbonato de sodio|2,31|g|5|g|2|Vigente · 649911000167109|carbonato de sodio|500|mg|5|g|3|Vigente;NUEVO_4;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/ 5 g polvo para preparado oral 1 sobre 5 gramos;;N;Vigente;Insensible;Manual;NO;;;;;;NUEVO_1;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/5 g polvo para preparado oral;venta público;1;frasco;100;gramos;;;NUEVO_4;eno;eno;N;Sensible;Manual;Vigente;;;;;;;;NUEVO_4;eno regular;;N;Vigente;Sensible;Manual;;;;;;;NUEVO_4;eno;NO;NUEVO_24;eno regular polvo efervescente para solución oral (GSK);;N;Vigente;Sensible;Manual;NO;;;;;;NUEVO_1;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/5 g polvo para preparado oral;Glaxo Smithkline Chile Farmacéutica Ltda.;polvo efervescente para solución oral;;eno regular;SI;F-14340/14;;NUEVO_27;eno regular polvo efervescente para solución oral (GSK) 1 frasco 100 gramos;;N;Vigente;Sensible;Autogenerado;;;;;;;;;NUEVO_4;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/ 5 g polvo para preparado oral 1 sobre 5 gramos;NUEVO_24;eno regular polvo efervescente para solución oral (GSK);No;
656261000167109;ácido cítrico;;M;Insensible;Manual;Vigente;NO;;;;75399008;ácido cítrico;;;;;661151000167104;ácido cítrico + bicarbonato de sodio + carbonato de sodio;;M;Vigente;Insensible;Manual;NO;;;;;;;NUEVO_1;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/5 g polvo para preparado oral;;N;Vigente;Sensible;Manual;NO;;;;;;válido como MC prescribible;661151000167104;ácido cítrico + bicarbonato de sodio + carbonato de sodio;polvo para preparado oral;directa;Continua;1;sobre;1;miligramo;;;;;;656261000167109|ácido cítrico|2,19|g|5|g|1|Vigente · 653651000167103|bicarbonato de sodio|2,31|g|5|g|2|Vigente · 649911000167109|carbonato de sodio|500|mg|5|g|3|Vigente;NUEVO_3;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/ 5 g polvo para preparado oral 1 sobre 5 gramos;;N;Vigente;Insensible;Manual;NO;;;;;;NUEVO_1;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/5 g polvo para preparado oral;venta público;1;sobre;5;gramos;;;NUEVO_4;eno;eno;N;Sensible;Manual;Vigente;;;;;;;;NUEVO_5;eno limón;;N;Vigente;Sensible;Manual;;;;;;;NUEVO_4;eno;NO;NUEVO_25;eno limón polvo efervescente para solución oral (GSK);;N;Vigente;Sensible;Manual;NO;;;;;;NUEVO_1;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/5 g polvo para preparado oral;Glaxo Smithkline Chile Farmacéutica Ltda.;polvo efervescente para solución oral;;eno limón;SI;F-4225/15;;NUEVO_28;eno limón polvo efervescente para solución oral (GSK) 1 sobre 5 gramos;;N;Vigente;Sensible;Autogenerado;;;;;;;;;NUEVO_3;ácido cítrico 2,19 g/5 g + bicarbonato de sodio 2,31 g/5 g + carbonato de sodio 500 mg/ 5 g polvo para preparado oral 1 sobre 5 gramos;NUEVO_25;eno limón polvo efervescente para solución oral (GSK);No;
